,open,high,low,close,volume
2023-03-23,184.09505452718352,188.65502886883982,184.09505452718352,186.37504169801167,683809.0
2023-03-24,182.9816087277311,182.9816087277311,181.45116671033898,182.21638771903505,776341.0
2023-03-27,182.21638771903505,188.37598331692635,182.17428472618144,185.2751340215539,965654.0
2023-03-28,185.2751340215539,187.03154130961644,182.47782571699202,184.75468351330423,207019.0
2023-03-29,187.32979331321022,191.31594194635116,187.32979331321022,189.3228676297807,783758.0
2023-03-30,191.3206604921326,193.43881968673094,191.3206604921326,192.37974008943175,177384.0
2023-03-31,196.0718854591947,203.35524048436145,196.0718854591947,199.7135629717781,403522.0
2023-04-03,200.76316127404164,204.9501698493304,200.76316127404164,202.85666556168601,258662.0
2023-04-04,199.71072041712787,199.71072041712787,193.83845294405447,196.77458668059117,246055.0
2023-04-05,196.77458668059117,197.9648396096179,195.45091822740835,196.70787891851313,257811.0
2023-04-06,196.07141174599232,196.07141174599232,188.61435732977702,192.34288453788466,139544.0
2023-04-07,191.85612044777662,191.85612044777662,189.24365549680698,190.5498879722918,840796.0
2023-04-10,195.17955781903106,198.00762420929587,195.17955781903106,196.59359101416345,155015.0
2023-04-11,196.59359101416345,202.85215797222546,195.77895678894302,199.31555738058424,458655.0
2023-04-12,199.31555738058424,200.40515870348585,193.08570764438986,196.74543317393784,729246.0
2023-04-13,194.4166395311798,194.4166395311798,191.5625708680773,192.98960519962856,991349.0
2023-04-14,192.98960519962856,195.53569986817286,191.08308317347763,193.30939152082524,868334.0
2023-04-17,191.82320870796644,191.82320870796644,185.87970642836473,188.85145756816559,223490.0
2023-04-18,188.85145756816559,189.88730753993147,183.1525021227998,186.51990483136564,988964.0
2023-04-19,186.51990483136564,189.76617967878968,185.9843099482065,187.87524481349809,688185.0
2023-04-20,190.09732035435155,194.8211599583242,190.09732035435155,192.45924015633787,261611.0
2023-04-21,192.45924015633787,198.10605363608644,191.9173715363958,195.01171258624112,503856.0
2023-04-24,189.39031890902152,189.39031890902152,183.5360551926404,186.46318705083095,926093.0
2023-04-25,186.46318705083095,190.89307172333883,184.68574463563942,187.78940817948913,453626.0
2023-04-26,187.78940817948913,190.71791856615818,185.77868184171058,188.24830020393438,265274.0
2023-04-27,188.92491178066462,191.08100514091313,188.92491178066462,190.00295846078888,887575.0
2023-04-28,192.81432602373513,200.06834374146146,192.81432602373513,196.44133488259828,957678.0
2023-05-01,192.0567316760203,192.0567316760203,185.32085845198904,188.68879506400467,978036.0
2023-05-02,188.68879506400467,189.78797060675927,183.52763258348455,186.6578015951219,960139.0
2023-05-03,188.00745248149298,190.12415746949662,188.00745248149298,189.06580497549479,885573.0
2023-05-04,184.69527358126402,184.69527358126402,182.02905646100947,183.36216502113675,509040.0
2023-05-05,186.03910502154747,192.04981362328607,186.03910502154747,189.04445932241677,273070.0
2023-05-08,189.79974359023782,191.46596682549875,189.79974359023782,190.6328552078683,655440.0
2023-05-09,190.6328552078683,197.89918215089818,190.2649279735221,194.08205506221015,298718.0
2023-05-10,193.9977315700937,193.9977315700937,190.14314109332486,192.07043633170926,525839.0
2023-05-11,192.38660423657416,198.44805924316208,192.38660423657416,195.4173317398681,690466.0
2023-05-12,196.20068720649664,203.47524374758308,196.20068720649664,199.83796547703986,951921.0
2023-05-15,199.83796547703986,203.04460358629672,198.89892657999675,200.97176508314672,360175.0
2023-05-16,200.97176508314672,203.95866544008166,200.27764119722048,202.11815331865108,326722.0
2023-05-17,202.11815331865108,206.21217833480526,200.62232993628558,203.41725413554542,761252.0
2023-05-18,202.79601456763135,202.79601456763135,197.4740912940306,200.13505293083097,105813.0
2023-05-19,200.13505293083097,201.851614482521,197.63849604231825,199.7450552624196,609778.0
2023-05-22,199.7450552624196,202.05253619930627,196.61927879312208,199.33590749621416,771324.0
2023-05-23,199.33590749621416,204.88477419202016,197.25769906073677,201.07123662637846,595817.0
2023-05-24,202.97992189206292,207.69539614205027,202.97992189206292,205.33765901705658,445559.0
2023-05-25,202.67576179401144,202.67576179401144,199.7989230991936,201.2373424466025,845692.0
2023-05-26,201.2373424466025,202.95212535633806,198.91922748669901,200.93567642151854,433931.0
2023-05-29,205.05018759900688,209.32057320567438,205.05018759900688,207.18538040234063,739479.0
2023-05-30,205.5771539580344,205.5771539580344,203.08523732076665,204.3311956394005,517727.0
2023-05-31,202.5286596055278,202.5286596055278,199.8704337257601,201.19954666564396,123919.0
2023-06-01,201.19954666564396,205.24114567561924,199.1936351583597,202.21739041698947,577464.0
2023-06-02,203.92547511469675,207.80880630739293,203.92547511469675,205.86714071104484,144513.0
2023-06-05,205.86714071104484,210.09387077642344,202.14654573776875,206.1202082570961,937862.0
2023-06-06,210.21059192202418,213.5573193103718,210.21059192202418,211.883955616198,641402.0
2023-06-07,214.55716174279752,216.96626732565903,214.55716174279752,215.76171453422828,434829.0
2023-06-08,216.11802236666378,223.17128353383768,216.11802236666378,219.64465295025073,537572.0
2023-06-09,219.64465295025073,226.33770173904998,218.2914363799184,222.31456905948417,657261.0
2023-06-12,231.17169501234585,235.11170286041025,231.17169501234585,233.14169893637805,334166.0
2023-06-13,233.14169893637805,234.10051136374543,230.7381429668215,232.41932716528348,359554.0
2023-06-14,225.07210181874387,225.07210181874387,221.95531129086868,223.51370655480628,476790.0
2023-06-15,228.17861171146725,233.8861262998259,228.17861171146725,231.03236900564656,332714.0
2023-06-16,231.03236900564656,231.79026721399913,226.5221192883541,229.1561932511766,782119.0
2023-06-19,229.1561932511766,231.75469049244322,228.007154481646,229.88092248704461,193433.0
2023-06-20,235.1017743774438,237.33297497810617,235.1017743774438,236.21737467777498,843950.0
2023-06-21,231.67677068788194,231.67677068788194,226.3164811258085,228.99662590684522,413674.0
2023-06-22,227.88447795381137,227.88447795381137,219.23305874854242,223.5587683511769,605100.0
2023-06-23,219.85886226664158,219.85886226664158,213.59958906574568,216.72922566619363,241980.0
2023-06-26,216.07456713942202,216.07456713942202,210.98060820721238,213.52758767331719,446832.0
2023-06-27,214.3844679983232,216.87328806996524,214.3844679983232,215.62887803414424,779137.0
2023-06-28,216.36592295437706,219.87283791122928,216.36592295437706,218.11938043280315,343627.0
2023-06-29,218.11938043280315,221.46102795728947,217.63370996345773,219.5473689603736,219048.0
2023-06-30,217.113258135116,217.113258135116,210.17543282983402,213.64434548247502,569726.0
2023-07-03,207.88341822540207,207.88341822540207,200.52096025918246,204.20218924229226,246241.0
2023-07-04,204.20218924229226,208.39936469932317,200.85827310591128,204.62881890261724,383274.0
2023-07-05,204.62881890261724,206.9180279768487,198.90182868658476,202.9099283317167,505414.0
2023-07-06,202.9099283317167,209.0296026058156,200.9457629042444,204.98768275503,607685.0
2023-07-07,204.98768275503,212.09919212107283,204.08841876170072,208.09380544138676,675438.0
2023-07-10,208.09380544138676,209.95426831282623,207.8031708204602,208.8787195666432,708987.0
2023-07-11,210.97347831458865,213.6078767943762,210.97347831458865,212.29067755448244,859858.0
2023-07-12,212.29067755448244,215.37334870485898,211.58559760234976,213.47947315360437,159471.0
2023-07-13,213.47947315360437,218.74497095265525,213.1960953053387,215.97053312899698,426091.0
2023-07-14,214.34455815296738,214.34455815296738,211.97776742596912,213.16116278946825,100960.0
2023-07-17,213.16116278946825,216.33694222739297,208.8816896952078,212.60931596130038,108498.0
2023-07-18,212.60931596130038,216.62432299064912,210.69817237754327,213.6612476840962,291049.0
2023-07-19,214.65744870689952,220.17011887800246,214.65744870689952,217.41378379245097,638328.0
2023-07-20,217.35904092941354,217.35904092941354,214.48941606273303,215.92422849607328,905060.0
2023-07-21,216.64633178760118,220.1635633233897,216.64633178760118,218.40494755549545,796187.0
2023-07-24,218.40494755549545,218.89182502125274,216.03652371736263,217.46417436930767,681661.0
2023-07-25,217.46417436930767,220.9995326426253,213.34169267502935,217.1706126588273,800347.0
2023-07-26,218.0743659078831,223.97467998139211,218.0743659078831,221.0245229446376,254764.0
2023-07-27,215.95101314733233,215.95101314733233,209.2489807226525,212.59999693499242,855851.0
2023-07-28,209.17716830753352,209.17716830753352,205.55385997615178,207.36551414184265,901237.0
2023-07-31,203.5130767245505,203.5130767245505,199.5070397618814,201.51005824321595,185548.0
2023-08-01,194.53072963537528,194.53072963537528,190.49653735967468,192.51363349752498,522960.0
2023-08-02,192.51363349752498,193.18199784705297,187.03755873193842,190.1097782894957,847033.0
2023-08-03,190.1097782894957,196.333681149726,190.01394278790823,193.17381196881712,528482.0
2023-08-04,193.17381196881712,193.67376454205828,190.86317770926968,192.26847112566398,856425.0
2023-08-07,192.26847112566398,196.9074168625517,189.53994411552335,193.22368048903752,941987.0
2023-08-08,196.50437456049593,198.84901204725756,196.50437456049593,197.67669330387676,527197.0
2023-08-09,199.47289826846114,206.92541150185963,199.47289826846114,203.19915488516037,153538.0
2023-08-10,203.19915488516037,204.26015915404662,201.98262789550571,203.12139352477615,406047.0
2023-08-11,207.18431412298352,210.62397811959067,207.18431412298352,208.9041461212871,293660.0
2023-08-14,208.9041461212871,213.1741829965352,205.82343271978962,209.49880785816242,526703.0
2023-08-15,207.6426251983181,207.6426251983181,204.80831465593258,206.22546992712532,627194.0
2023-08-16,206.1580688009496,206.1580688009496,201.82646158756756,203.99226519425858,517508.0
2023-08-17,200.45842433130238,200.45842433130238,196.0187722790855,198.23859830519396,275937.0
2023-08-18,196.48804357391356,196.48804357391356,193.39852641791842,194.94328499591597,371048.0
2023-08-21,194.94328499591597,196.72276033403386,190.7693611309577,193.74606073249578,711574.0
2023-08-22,193.74606073249578,200.5548820344456,193.60917745422316,197.08202974433436,124284.0
2023-08-23,200.51286014176648,207.860810180421,200.51286014176648,204.18683516109374,292683.0
2023-08-24,200.69308089939597,200.69308089939597,196.9437023025899,198.81839160099292,903107.0
2023-08-25,198.81839160099292,203.09311279824408,198.0810013548124,200.58705707652825,189241.0
2023-08-28,198.22055953280943,198.22055953280943,195.08415015712964,196.65235484496952,473271.0
2023-08-29,197.15360930341777,200.300148969359,197.15360930341777,198.7268791363884,286286.0
2023-08-30,198.7268791363884,199.71037524778106,197.09934151660548,198.40485838219328,194185.0
2023-08-31,195.10792597147469,195.10792597147469,187.8169204207971,191.4624231961359,480460.0
2023-09-01,191.69045971065466,198.80044836769807,191.69045971065466,195.24545403917637,569297.0
2023-09-04,195.24545403917637,196.26417702490264,189.9162438992548,193.09021046207872,258524.0
2023-09-05,193.09021046207872,193.57930085984555,188.88169146462923,191.2304961622374,170014.0
2023-09-06,189.5901253191122,189.5901253191122,185.14956245476372,187.36984388693796,221222.0
2023-09-07,187.36984388693796,187.42851519517382,182.80945198928106,185.11898359222744,686389.0
2023-09-08,185.11898359222744,189.24891060538042,184.5446852267956,186.89679791608802,874253.0
2023-09-11,186.89679791608802,188.41842497680034,184.3356461485888,186.37703556269457,262262.0
2023-09-12,186.6468123502648,188.9409313314733,186.6468123502648,187.79387184086906,388357.0
2023-09-13,188.20929481034554,190.485485856208,188.20929481034554,189.34739033327676,409433.0
2023-09-14,190.8663014552334,198.35332848723164,190.8663014552334,194.60981497123254,424682.0
2023-09-15,194.60981497123254,195.7396214293388,191.20750623282217,193.4735638310805,319870.0
2023-09-18,191.6502416183863,191.6502416183863,184.41058616731158,188.03041389284894,149743.0
2023-09-19,191.00678541075595,193.5514960240902,191.00678541075595,192.27914071742308,572640.0
2023-09-20,192.27914071742308,193.66056320390481,188.738828797253,191.1996960005789,421632.0
2023-09-21,194.2721158345746,197.1386028600668,194.2721158345746,195.7053593473207,408032.0
2023-09-22,195.81968556400304,198.9983472654586,195.81968556400304,197.40901641473081,338326.0
2023-09-25,197.40901641473081,197.97206111304186,196.20580007508946,197.08893059406566,936405.0
2023-09-26,197.49431972574783,199.83988404497237,197.49431972574783,198.6671018853601,649436.0
2023-09-27,202.91857076302549,210.63952444063435,202.91857076302549,206.77904760182992,476822.0
2023-09-28,213.79205460633895,217.73819499788164,213.79205460633895,215.7651248021103,284851.0
2023-09-29,215.7651248021103,219.25045742783078,213.31135459810022,216.2809060129655,821011.0
2023-10-02,216.2809060129655,219.67674985882644,214.70729813045776,217.1920239946421,899528.0
2023-10-03,219.82788843134884,224.4516028043278,219.82788843134884,222.13974561783832,129086.0
2023-10-04,221.3678992004904,221.3678992004904,215.8976298344504,218.6327645174704,936699.0
2023-10-05,218.77295279072098,221.8555115864289,218.77295279072098,220.31423218857495,729478.0
2023-10-06,220.31423218857495,224.78883431595247,216.05239173648528,220.42061302621886,189847.0
2023-10-09,220.42061302621886,225.82587735078113,218.23556797117385,222.0307226609775,777841.0
2023-10-10,222.0307226609775,222.04713384451705,215.11125141815313,218.57919263133508,196662.0
2023-10-11,214.3888798249625,214.3888798249625,209.51393440483378,211.95140711489813,145775.0
2023-10-12,204.85915927202154,204.85915927202154,202.2350163931992,203.54708783261037,203793.0
2023-10-13,202.97992466759877,202.97992466759877,195.51583851363182,199.2478815906153,513848.0
2023-10-16,199.2478815906153,199.49594033637183,195.75599025462503,197.62596529549845,657612.0
2023-10-17,197.61141737379512,197.61141737379512,195.72274197369114,196.66707967374313,466592.0
2023-10-18,202.70126743657983,206.58062904179286,202.70126743657983,204.64094823918634,209772.0
2023-10-19,205.92753128841713,212.92714263132166,205.92753128841713,209.4273369598694,279251.0
2023-10-20,208.5130787679798,208.5130787679798,202.77019067343795,205.64163472070888,867144.0
2023-10-23,205.64163472070888,210.60318873191238,203.96454262736037,207.2838656796364,966361.0
2023-10-24,207.2838656796364,209.2454375835183,202.37217824748146,205.8088079154999,778844.0
2023-10-25,205.8088079154999,206.3604581071192,203.33230671772444,204.8463824124218,193072.0
2023-10-26,204.8463824124218,209.67804041177445,201.94749346548528,205.81276693862986,837827.0
2023-10-27,206.28968344893875,210.88183816097217,206.28968344893875,208.58576080495547,722789.0
2023-10-30,208.58576080495547,210.33239510560438,204.43268601197738,207.38254055879088,573454.0
2023-10-31,211.19820012276088,212.9103008479372,211.19820012276088,212.05425048534906,228914.0
2023-11-01,211.60090443860693,211.60090443860693,203.34599400597625,207.47344922229158,997009.0
2023-11-02,207.47344922229158,209.47169554419997,205.94302079887422,207.7073581715371,498345.0
2023-11-03,217.90912438993556,220.09608866942492,217.90912438993556,219.00260652968024,139757.0
2023-11-06,219.00260652968024,222.69735359778142,217.70661102048055,220.20198230913098,288971.0
2023-11-07,225.45635039815153,228.20758668638484,225.45635039815153,226.83196854226819,461138.0
2023-11-08,226.83196854226819,228.93921168490303,226.0105963321618,227.4749040085324,156094.0
2023-11-09,227.4749040085324,233.6147233274957,227.11087884241562,230.36280108495566,391543.0
2023-11-10,230.36280108495566,232.70093470701673,227.96216787603473,230.33155129152573,521563.0
2023-11-13,230.33155129152573,234.0857913969862,225.46929925362426,229.77754532530523,953780.0
2023-11-14,228.51167164664673,228.51167164664673,224.38734497921925,226.449508312933,177737.0
2023-11-15,226.449508312933,232.20629719295297,225.06424256562963,228.6352698792913,619174.0
2023-11-16,227.55924794160214,227.55924794160214,222.43934801907184,224.999297980337,924185.0
2023-11-17,224.999297980337,231.56560858937715,224.9195405035641,228.24257454647062,825571.0
2023-11-20,230.3100262028589,236.65852232147537,230.3100262028589,233.48427426216713,932447.0
2023-11-21,233.48427426216713,238.16019617401503,232.71474243322794,235.43746930362147,253307.0
2023-11-22,235.43746930362147,238.8269772832277,229.82833712937887,234.3276572063033,821208.0
2023-11-23,234.45672276749252,238.9462007077139,234.45672276749252,236.7014617376032,980770.0
2023-11-24,236.7014617376032,237.08974514721214,233.87037104624687,235.4800580967295,393429.0
2023-11-27,236.6012679874731,243.73400907341352,236.6012679874731,240.1676385304433,548775.0
2023-11-28,235.8257510107584,235.8257510107584,227.69735376790507,231.76155238933174,577757.0
2023-11-29,231.51165406733003,231.51165406733003,229.37128611433425,230.44147009083215,544304.0
2023-11-30,224.14935586923954,224.14935586923954,219.186598657401,221.66797726332027,360803.0
2023-12-01,219.28980901579902,219.28980901579902,211.41658103967035,215.35319502773467,973796.0
